Row ID,Date,Category,Year-Month
6019,06/2015,Office Supplies,2015-06
6301,06/2015,Office Supplies,2015-06
6302,06/2015,Office Supplies,2015-06
6324,06/2015,Technology,2015-06
6356,06/2015,Office Supplies,2015-06
6473,06/2015,Office Supplies,2015-06
6598,06/2015,Office Supplies,2015-06
6599,06/2015,Office Supplies,2015-06
6623,06/2015,Furniture,2015-06
6624,06/2015,Office Supplies,2015-06
6816,06/2015,Furniture,2015-06
6817,06/2015,Office Supplies,2015-06
6818,06/2015,Office Supplies,2015-06
6846,06/2015,Furniture,2015-06
6938,06/2015,Office Supplies,2015-06
7066,06/2015,Office Supplies,2015-06
7181,06/2015,Office Supplies,2015-06
7475,06/2015,Furniture,2015-06
7476,06/2015,Office Supplies,2015-06
7477,06/2015,Office Supplies,2015-06
7478,06/2015,Technology,2015-06
7479,06/2015,Technology,2015-06
7480,06/2015,Office Supplies,2015-06
7481,06/2015,Office Supplies,2015-06
7761,06/2015,Office Supplies,2015-06
8146,06/2015,Office Supplies,2015-06
8147,06/2015,Office Supplies,2015-06
8397,06/2015,Office Supplies,2015-06
8544,06/2015,Technology,2015-06
8830,06/2015,Office Supplies,2015-06
8839,06/2015,Office Supplies,2015-06
8840,06/2015,Office Supplies,2015-06
8841,06/2015,Technology,2015-06
8981,06/2015,Office Supplies,2015-06
9001,06/2015,Office Supplies,2015-06
9402,06/2015,Furniture,2015-06
9765,06/2015,Technology,2015-06
373,07/2015,Office Supplies,2015-07
374,07/2015,Technology,2015-07
375,07/2015,Office Supplies,2015-07
376,07/2015,Technology,2015-07
394,07/2015,Office Supplies,2015-07
483,07/2015,Office Supplies,2015-07
484,07/2015,Technology,2015-07
724,07/2015,Furniture,2015-07
850,07/2015,Technology,2015-07
1679,07/2015,Office Supplies,2015-07
1680,07/2015,Technology,2015-07
1681,07/2015,Furniture,2015-07
1682,07/2015,Technology,2015-07
1871,07/2015,Office Supplies,2015-07
1872,07/2015,Furniture,2015-07
1873,07/2015,Furniture,2015-07
2103,07/2015,Furniture,2015-07
2207,07/2015,Office Supplies,2015-07
2208,07/2015,Technology,2015-07
2344,07/2015,Office Supplies,2015-07
2505,07/2015,Office Supplies,2015-07
2506,07/2015,Office Supplies,2015-07
2507,07/2015,Furniture,2015-07
2646,07/2015,Furniture,2015-07
2647,07/2015,Office Supplies,2015-07
2648,07/2015,Office Supplies,2015-07
2649,07/2015,Furniture,2015-07
2650,07/2015,Technology,2015-07
2718,07/2015,Technology,2015-07
2996,07/2015,Office Supplies,2015-07
3076,07/2015,Office Supplies,2015-07
3077,07/2015,Furniture,2015-07
3078,07/2015,Furniture,2015-07
3186,07/2015,Office Supplies,2015-07
3187,07/2015,Office Supplies,2015-07
3270,07/2015,Technology,2015-07
3271,07/2015,Office Supplies,2015-07
3354,07/2015,Technology,2015-07
3355,07/2015,Furniture,2015-07
3356,07/2015,Office Supplies,2015-07
3357,07/2015,Office Supplies,2015-07
3482,07/2015,Furniture,2015-07
3647,07/2015,Office Supplies,2015-07
3648,07/2015,Office Supplies,2015-07
3827,07/2015,Office Supplies,2015-07
3838,07/2015,Technology,2015-07
3839,07/2015,Furniture,2015-07
3840,07/2015,Furniture,2015-07
3841,07/2015,Technology,2015-07
3866,07/2015,Technology,2015-07
4177,07/2015,Technology,2015-07
4178,07/2015,Office Supplies,2015-07
4395,07/2015,Office Supplies,2015-07
4396,07/2015,Office Supplies,2015-07
4398,07/2015,Furniture,2015-07
4399,07/2015,Furniture,2015-07
4552,07/2015,Furniture,2015-07
4580,07/2015,Office Supplies,2015-07
4722,07/2015,Furniture,2015-07
4729,07/2015,Office Supplies,2015-07
4781,07/2015,Furniture,2015-07
4782,07/2015,Office Supplies,2015-07
4783,07/2015,Office Supplies,2015-07
4831,07/2015,Office Supplies,2015-07
4832,07/2015,Office Supplies,2015-07
4833,07/2015,Office Supplies,2015-07
4834,07/2015,Office Supplies,2015-07
4962,07/2015,Furniture,2015-07
4963,07/2015,Office Supplies,2015-07
4964,07/2015,Office Supplies,2015-07
5162,07/2015,Furniture,2015-07
5254,07/2015,Office Supplies,2015-07
5261,07/2015,Technology,2015-07
5262,07/2015,Office Supplies,2015-07
5263,07/2015,Furniture,2015-07
5264,07/2015,Technology,2015-07
5265,07/2015,Office Supplies,2015-07
5279,07/2015,Office Supplies,2015-07
5589,07/2015,Office Supplies,2015-07
5687,07/2015,Office Supplies,2015-07
5688,07/2015,Furniture,2015-07
5689,07/2015,Office Supplies,2015-07
5969,07/2015,Office Supplies,2015-07
5970,07/2015,Office Supplies,2015-07
5971,07/2015,Office Supplies,2015-07
5972,07/2015,Furniture,2015-07
5979,07/2015,Furniture,2015-07
5980,07/2015,Office Supplies,2015-07
5981,07/2015,Furniture,2015-07
5982,07/2015,Office Supplies,2015-07
6253,07/2015,Office Supplies,2015-07
6254,07/2015,Technology,2015-07
6423,07/2015,Technology,2015-07
6563,07/2015,Office Supplies,2015-07
6564,07/2015,Furniture,2015-07
6565,07/2015,Office Supplies,2015-07
6566,07/2015,Furniture,2015-07
6932,07/2015,Technology,2015-07
6933,07/2015,Technology,2015-07
6934,07/2015,Furniture,2015-07
6935,07/2015,Office Supplies,2015-07
6981,07/2015,Office Supplies,2015-07
6982,07/2015,Office Supplies,2015-07
7167,07/2015,Office Supplies,2015-07
7168,07/2015,Furniture,2015-07
7169,07/2015,Office Supplies,2015-07
7170,07/2015,Furniture,2015-07
7229,07/2015,Office Supplies,2015-07
7230,07/2015,Office Supplies,2015-07
7237,07/2015,Office Supplies,2015-07
7341,07/2015,Furniture,2015-07
7342,07/2015,Office Supplies,2015-07
7343,07/2015,Furniture,2015-07
7411,07/2015,Technology,2015-07
7624,07/2015,Office Supplies,2015-07
7661,07/2015,Furniture,2015-07
7662,07/2015,Office Supplies,2015-07
8022,07/2015,Office Supplies,2015-07
8023,07/2015,Office Supplies,2015-07
8024,07/2015,Furniture,2015-07
8025,07/2015,Office Supplies,2015-07
8053,07/2015,Office Supplies,2015-07
8091,07/2015,Office Supplies,2015-07
8130,07/2015,Technology,2015-07
8131,07/2015,Office Supplies,2015-07
8132,07/2015,Office Supplies,2015-07
8133,07/2015,Office Supplies,2015-07
8367,07/2015,Office Supplies,2015-07
8368,07/2015,Office Supplies,2015-07
8369,07/2015,Office Supplies,2015-07
8481,07/2015,Technology,2015-07
8736,07/2015,Office Supplies,2015-07
8888,07/2015,Office Supplies,2015-07
8945,07/2015,Office Supplies,2015-07
9030,07/2015,Office Supplies,2015-07
9422,07/2015,Technology,2015-07
9423,07/2015,Office Supplies,2015-07
9424,07/2015,Technology,2015-07
9425,07/2015,Technology,2015-07
9479,07/2015,Office Supplies,2015-07
9480,07/2015,Office Supplies,2015-07
9481,07/2015,Office Supplies,2015-07
9484,07/2015,Office Supplies,2015-07
9641,07/2015,Office Supplies,2015-07
9642,07/2015,Office Supplies,2015-07
9643,07/2015,Furniture,2015-07
9644,07/2015,Furniture,2015-07
9675,07/2015,Office Supplies,2015-07
9775,07/2015,Office Supplies,2015-07
9776,07/2015,Furniture,2015-07
9777,07/2015,Office Supplies,2015-07
9778,07/2015,Technology,2015-07
9779,07/2015,Office Supplies,2015-07
9780,07/2015,Office Supplies,2015-07
19,08/2015,Office Supplies,2015-08
20,08/2015,Technology,2015-08
21,08/2015,Office Supplies,2015-08
114,08/2015,Office Supplies,2015-08
115,08/2015,Office Supplies,2015-08
116,08/2015,Office Supplies,2015-08
117,08/2015,Office Supplies,2015-08
165,08/2015,Office Supplies,2015-08
166,08/2015,Technology,2015-08
167,08/2015,Office Supplies,2015-08
168,08/2015,Furniture,2015-08
169,08/2015,Office Supplies,2015-08
170,08/2015,Office Supplies,2015-08
171,08/2015,Technology,2015-08
187,08/2015,Technology,2015-08
595,08/2015,Office Supplies,2015-08
596,08/2015,Technology,2015-08
597,08/2015,Technology,2015-08
598,08/2015,Furniture,2015-08
739,08/2015,Technology,2015-08
837,08/2015,Office Supplies,2015-08
1279,08/2015,Technology,2015-08
1280,08/2015,Technology,2015-08
1466,08/2015,Furniture,2015-08
1467,08/2015,Technology,2015-08
1651,08/2015,Office Supplies,2015-08
1652,08/2015,Office Supplies,2015-08
1690,08/2015,Furniture,2015-08
1794,08/2015,Office Supplies,2015-08
1898,08/2015,Office Supplies,2015-08
1899,08/2015,Office Supplies,2015-08
1900,08/2015,Furniture,2015-08
2045,08/2015,Office Supplies,2015-08
2338,08/2015,Office Supplies,2015-08
2339,08/2015,Office Supplies,2015-08
2340,08/2015,Office Supplies,2015-08
2377,08/2015,Office Supplies,2015-08
2378,08/2015,Office Supplies,2015-08
2531,08/2015,Office Supplies,2015-08
2532,08/2015,Office Supplies,2015-08
2533,08/2015,Office Supplies,2015-08
2534,08/2015,Technology,2015-08
2750,08/2015,Furniture,2015-08
2751,08/2015,Office Supplies,2015-08
3028,08/2015,Office Supplies,2015-08
3133,08/2015,Furniture,2015-08
3134,08/2015,Office Supplies,2015-08
3295,08/2015,Office Supplies,2015-08
3450,08/2015,Office Supplies,2015-08
3451,08/2015,Office Supplies,2015-08
3452,08/2015,Office Supplies,2015-08
3478,08/2015,Technology,2015-08
3483,08/2015,Technology,2015-08
3484,08/2015,Furniture,2015-08
3485,08/2015,Furniture,2015-08
3665,08/2015,Office Supplies,2015-08
3666,08/2015,Office Supplies,2015-08
3667,08/2015,Technology,2015-08
3668,08/2015,Office Supplies,2015-08
3669,08/2015,Technology,2015-08
3670,08/2015,Office Supplies,2015-08
3671,08/2015,Office Supplies,2015-08
3672,08/2015,Office Supplies,2015-08
3715,08/2015,Office Supplies,2015-08
3716,08/2015,Furniture,2015-08
3836,08/2015,Office Supplies,2015-08
3837,08/2015,Office Supplies,2015-08
3842,08/2015,Furniture,2015-08
4089,08/2015,Furniture,2015-08
4134,08/2015,Office Supplies,2015-08
4135,08/2015,Technology,2015-08
4303,08/2015,Office Supplies,2015-08
4314,08/2015,Office Supplies,2015-08
4780,08/2015,Furniture,2015-08
4850,08/2015,Office Supplies,2015-08
4851,08/2015,Furniture,2015-08
4852,08/2015,Office Supplies,2015-08
4853,08/2015,Office Supplies,2015-08
5069,08/2015,Technology,2015-08
5070,08/2015,Office Supplies,2015-08
5071,08/2015,Office Supplies,2015-08
5072,08/2015,Furniture,2015-08
5073,08/2015,Technology,2015-08
5290,08/2015,Office Supplies,2015-08
5291,08/2015,Furniture,2015-08
5292,08/2015,Office Supplies,2015-08
5334,08/2015,Furniture,2015-08
5335,08/2015,Office Supplies,2015-08
5336,08/2015,Office Supplies,2015-08
5766,08/2015,Technology,2015-08
5800,08/2015,Furniture,2015-08
5913,08/2015,Office Supplies,2015-08
5927,08/2015,Furniture,2015-08
5944,08/2015,Furniture,2015-08
5945,08/2015,Technology,2015-08
5946,08/2015,Office Supplies,2015-08
5947,08/2015,Office Supplies,2015-08
6170,08/2015,Office Supplies,2015-08
6288,08/2015,Furniture,2015-08
6289,08/2015,Office Supplies,2015-08
6381,08/2015,Office Supplies,2015-08
6579,08/2015,Technology,2015-08
6672,08/2015,Office Supplies,2015-08
6793,08/2015,Office Supplies,2015-08
7003,08/2015,Furniture,2015-08
7004,08/2015,Office Supplies,2015-08
7020,08/2015,Office Supplies,2015-08
7021,08/2015,Office Supplies,2015-08
7022,08/2015,Furniture,2015-08
7023,08/2015,Technology,2015-08
7024,08/2015,Office Supplies,2015-08
7025,08/2015,Office Supplies,2015-08
7047,08/2015,Furniture,2015-08
7048,08/2015,Technology,2015-08
7410,08/2015,Furniture,2015-08
7677,08/2015,Technology,2015-08
7823,08/2015,Office Supplies,2015-08
7824,08/2015,Technology,2015-08
8246,08/2015,Office Supplies,2015-08
8459,08/2015,Office Supplies,2015-08
8460,08/2015,Office Supplies,2015-08
8461,08/2015,Office Supplies,2015-08
8462,08/2015,Office Supplies,2015-08
8695,08/2015,Office Supplies,2015-08
8707,08/2015,Furniture,2015-08
8708,08/2015,Office Supplies,2015-08
8800,08/2015,Technology,2015-08
8853,08/2015,Office Supplies,2015-08
8885,08/2015,Office Supplies,2015-08
8886,08/2015,Office Supplies,2015-08
8887,08/2015,Office Supplies,2015-08
8941,08/2015,Office Supplies,2015-08
8955,08/2015,Furniture,2015-08
8995,08/2015,Office Supplies,2015-08
8996,08/2015,Office Supplies,2015-08
9213,08/2015,Furniture,2015-08
9214,08/2015,Furniture,2015-08
9267,08/2015,Furniture,2015-08
9366,08/2015,Office Supplies,2015-08
9367,08/2015,Office Supplies,2015-08
9368,08/2015,Office Supplies,2015-08
9450,08/2015,Office Supplies,2015-08
9733,08/2015,Furniture,2015-08
9734,08/2015,Office Supplies,2015-08
9735,08/2015,Office Supplies,2015-08
6,09/2015,Furniture,2015-09
7,09/2015,Office Supplies,2015-09
8,09/2015,Technology,2015-09
9,09/2015,Office Supplies,2015-09
10,09/2015,Office Supplies,2015-09
11,09/2015,Furniture,2015-09
12,09/2015,Technology,2015-09
126,09/2015,Furniture,2015-09
175,09/2015,Office Supplies,2015-09
176,09/2015,Office Supplies,2015-09
231,09/2015,Office Supplies,2015-09
263,09/2015,Technology,2015-09
264,09/2015,Technology,2015-09
314,09/2015,Furniture,2015-09
315,09/2015,Technology,2015-09
316,09/2015,Office Supplies,2015-09
323,09/2015,Office Supplies,2015-09
366,09/2015,Office Supplies,2015-09
392,09/2015,Technology,2015-09
393,09/2015,Technology,2015-09
472,09/2015,Office Supplies,2015-09
473,09/2015,Furniture,2015-09
474,09/2015,Technology,2015-09
475,09/2015,Office Supplies,2015-09
476,09/2015,Office Supplies,2015-09
477,09/2015,Office Supplies,2015-09
489,09/2015,Technology,2015-09
490,09/2015,Technology,2015-09
491,09/2015,Office Supplies,2015-09
492,09/2015,Office Supplies,2015-09
493,09/2015,Office Supplies,2015-09
562,09/2015,Office Supplies,2015-09
563,09/2015,Furniture,2015-09
593,09/2015,Office Supplies,2015-09
594,09/2015,Technology,2015-09
794,09/2015,Office Supplies,2015-09
795,09/2015,Office Supplies,2015-09
825,09/2015,Technology,2015-09
826,09/2015,Technology,2015-09
861,09/2015,Office Supplies,2015-09
862,09/2015,Office Supplies,2015-09
879,09/2015,Office Supplies,2015-09
889,09/2015,Office Supplies,2015-09
898,09/2015,Office Supplies,2015-09
926,09/2015,Office Supplies,2015-09
927,09/2015,Technology,2015-09
964,09/2015,Office Supplies,2015-09
1142,09/2015,Furniture,2015-09
1143,09/2015,Office Supplies,2015-09
1144,09/2015,Office Supplies,2015-09
1145,09/2015,Technology,2015-09
1146,09/2015,Office Supplies,2015-09
1325,09/2015,Office Supplies,2015-09
1360,09/2015,Furniture,2015-09
1731,09/2015,Office Supplies,2015-09
1732,09/2015,Office Supplies,2015-09
1741,09/2015,Office Supplies,2015-09
1791,09/2015,Office Supplies,2015-09
1812,09/2015,Furniture,2015-09
2106,09/2015,Office Supplies,2015-09
2107,09/2015,Office Supplies,2015-09
2218,09/2015,Office Supplies,2015-09
2335,09/2015,Office Supplies,2015-09
2479,09/2015,Office Supplies,2015-09
2543,09/2015,Office Supplies,2015-09
2671,09/2015,Office Supplies,2015-09
2672,09/2015,Furniture,2015-09
2673,09/2015,Office Supplies,2015-09
2674,09/2015,Office Supplies,2015-09
2791,09/2015,Office Supplies,2015-09
2792,09/2015,Office Supplies,2015-09
2793,09/2015,Office Supplies,2015-09
2825,09/2015,Office Supplies,2015-09
2826,09/2015,Furniture,2015-09
2827,09/2015,Office Supplies,2015-09
2828,09/2015,Office Supplies,2015-09
2906,09/2015,Office Supplies,2015-09
3048,09/2015,Office Supplies,2015-09
3162,09/2015,Office Supplies,2015-09
3163,09/2015,Office Supplies,2015-09
3164,09/2015,Office Supplies,2015-09
3165,09/2015,Office Supplies,2015-09
3166,09/2015,Technology,2015-09
3167,09/2015,Office Supplies,2015-09
3282,09/2015,Technology,2015-09
3283,09/2015,Office Supplies,2015-09
3284,09/2015,Furniture,2015-09
3313,09/2015,Furniture,2015-09
3314,09/2015,Office Supplies,2015-09
3352,09/2015,Furniture,2015-09
3353,09/2015,Technology,2015-09
3367,09/2015,Office Supplies,2015-09
3368,09/2015,Office Supplies,2015-09
3392,09/2015,Technology,2015-09
3393,09/2015,Technology,2015-09
3538,09/2015,Office Supplies,2015-09
3539,09/2015,Office Supplies,2015-09
3540,09/2015,Office Supplies,2015-09
3541,09/2015,Office Supplies,2015-09
3597,09/2015,Office Supplies,2015-09
3598,09/2015,Technology,2015-09
3599,09/2015,Furniture,2015-09
3600,09/2015,Technology,2015-09
3608,09/2015,Office Supplies,2015-09
3623,09/2015,Furniture,2015-09
3624,09/2015,Office Supplies,2015-09
3629,09/2015,Office Supplies,2015-09
3699,09/2015,Office Supplies,2015-09
3925,09/2015,Office Supplies,2015-09
3926,09/2015,Office Supplies,2015-09
3927,09/2015,Furniture,2015-09
3928,09/2015,Office Supplies,2015-09
4052,09/2015,Office Supplies,2015-09
4053,09/2015,Furniture,2015-09
4054,09/2015,Office Supplies,2015-09
4055,09/2015,Office Supplies,2015-09
4056,09/2015,Office Supplies,2015-09
4057,09/2015,Furniture,2015-09
4097,09/2015,Office Supplies,2015-09
4098,09/2015,Office Supplies,2015-09
4099,09/2015,Office Supplies,2015-09
4100,09/2015,Office Supplies,2015-09
4128,09/2015,Office Supplies,2015-09
4129,09/2015,Technology,2015-09
4235,09/2015,Office Supplies,2015-09
4236,09/2015,Office Supplies,2015-09
4241,09/2015,Office Supplies,2015-09
4242,09/2015,Office Supplies,2015-09
4251,09/2015,Furniture,2015-09
4565,09/2015,Office Supplies,2015-09
4764,09/2015,Office Supplies,2015-09
4955,09/2015,Office Supplies,2015-09
4956,09/2015,Office Supplies,2015-09
4957,09/2015,Furniture,2015-09
5125,09/2015,Furniture,2015-09
5126,09/2015,Office Supplies,2015-09
5127,09/2015,Technology,2015-09
5128,09/2015,Office Supplies,2015-09
5129,09/2015,Technology,2015-09
5130,09/2015,Technology,2015-09
5131,09/2015,Office Supplies,2015-09
5237,09/2015,Furniture,2015-09
5238,09/2015,Furniture,2015-09
5239,09/2015,Technology,2015-09
5278,09/2015,Furniture,2015-09
5305,09/2015,Furniture,2015-09
5469,09/2015,Furniture,2015-09
5470,09/2015,Office Supplies,2015-09
5626,09/2015,Furniture,2015-09
5627,09/2015,Furniture,2015-09
5641,09/2015,Office Supplies,2015-09
5725,09/2015,Office Supplies,2015-09
5796,09/2015,Office Supplies,2015-09
5797,09/2015,Furniture,2015-09
5798,09/2015,Office Supplies,2015-09
5799,09/2015,Office Supplies,2015-09
6295,09/2015,Office Supplies,2015-09
6491,09/2015,Furniture,2015-09
6910,09/2015,Office Supplies,2015-09
6945,09/2015,Office Supplies,2015-09
7050,09/2015,Office Supplies,2015-09
7070,09/2015,Office Supplies,2015-09
7103,09/2015,Office Supplies,2015-09
7153,09/2015,Office Supplies,2015-09
7378,09/2015,Office Supplies,2015-09
7398,09/2015,Office Supplies,2015-09
7433,09/2015,Office Supplies,2015-09
7434,09/2015,Office Supplies,2015-09
7443,09/2015,Office Supplies,2015-09
7444,09/2015,Office Supplies,2015-09
7469,09/2015,Office Supplies,2015-09
7470,09/2015,Furniture,2015-09
7483,09/2015,Office Supplies,2015-09
7598,09/2015,Office Supplies,2015-09
7599,09/2015,Office Supplies,2015-09
7600,09/2015,Office Supplies,2015-09
7601,09/2015,Technology,2015-09
7602,09/2015,Office Supplies,2015-09
7603,09/2015,Technology,2015-09
7647,09/2015,Technology,2015-09
7852,09/2015,Office Supplies,2015-09
7853,09/2015,Office Supplies,2015-09
8017,09/2015,Furniture,2015-09
8018,09/2015,Office Supplies,2015-09
8050,09/2015,Office Supplies,2015-09
8051,09/2015,Furniture,2015-09
8052,09/2015,Office Supplies,2015-09
8123,09/2015,Office Supplies,2015-09
8124,09/2015,Technology,2015-09
8138,09/2015,Furniture,2015-09
8173,09/2015,Office Supplies,2015-09
8174,09/2015,Office Supplies,2015-09
8175,09/2015,Office Supplies,2015-09
8233,09/2015,Office Supplies,2015-09
8234,09/2015,Office Supplies,2015-09
8381,09/2015,Office Supplies,2015-09
8433,09/2015,Office Supplies,2015-09
8434,09/2015,Office Supplies,2015-09
8435,09/2015,Furniture,2015-09
8436,09/2015,Office Supplies,2015-09
8575,09/2015,Office Supplies,2015-09
8651,09/2015,Office Supplies,2015-09
8652,09/2015,Furniture,2015-09
8653,09/2015,Office Supplies,2015-09
8654,09/2015,Technology,2015-09
8655,09/2015,Technology,2015-09
8656,09/2015,Technology,2015-09
8657,09/2015,Office Supplies,2015-09
8658,09/2015,Office Supplies,2015-09
8867,09/2015,Furniture,2015-09
8868,09/2015,Technology,2015-09
8956,09/2015,Office Supplies,2015-09
9041,09/2015,Furniture,2015-09
9042,09/2015,Furniture,2015-09
9050,09/2015,Office Supplies,2015-09
9243,09/2015,Office Supplies,2015-09
9244,09/2015,Furniture,2015-09
9245,09/2015,Office Supplies,2015-09
9246,09/2015,Office Supplies,2015-09
9291,09/2015,Office Supplies,2015-09
9292,09/2015,Office Supplies,2015-09
